search_id,search_term,clicked,search_results_position
372,hotel,1,4
677,church,1,4
62,dog,0,1
942,politics,1,2
715,dog,1,3
539,police,0,4
125,station,1,4
386,hotel,0,3
830,station,1,1
554,national,1,4
817,cat,1,3
849,church,1,4
797,law,0,2
202,quality,0,2
49,police,0,4
469,police,0,4
590,dog,1,2
964,national,1,2
354,dog,1,5
452,dog,0,5
11,physical,1,1
466,approach,1,4
965,dog,0,3
928,police,0,5
702,education,0,2
537,fire,0,2
545,sister,0,2
857,law,1,1
249,police,0,2
415,hotel,1,5
118,physical,0,2
858,national,1,2
682,hotel,1,2
201,dog,0,4
563,police,1,3
709,politics,1,2
388,law,0,2
834,hotel,1,5
965,police,0,4
111,sister,1,2
888,hotel,0,5
790,airline,1,4
446,cat,1,3
130,church,0,2
96,summer,1,3
173,sister,0,3
184,national,0,2
372,summer,1,1
118,physical,0,1
650,church,0,4
393,police,1,3
305,station,0,1
718,rabbit,0,2
65,education,1,5
816,dog,1,1
250,summer,0,1
499,physical,1,5
430,hotel,1,1
353,politics,1,3
248,airline,1,1
464,church,1,4
494,sister,1,4
989,law,1,4
938,station,0,4
857,dog,0,2
944,law,0,2
415,physical,1,4
699,quality,1,3
790,national,0,4
310,dog,0,5
245,church,1,3
432,police,1,4
990,fire,1,4
629,station,0,2
852,education,0,5
476,sister,0,2
271,airline,1,3
311,quality,1,3
47,station,0,1
76,sister,1,1
548,police,1,2
819,hotel,1,5
452,church,0,2
835,fire,1,5
23,church,0,3
756,dog,0,2
937,politics,1,1
737,approach,0,1
43,fire,0,2
951,law,0,1
470,sister,1,3
755,quality,0,1
148,politics,1,5
726,politics,0,4
980,summer,0,3
214,summer,1,5
836,rabbit,1,1
547,dog,0,4
949,airline,0,2
287,summer,1,4
131,airline,1,3
338,hotel,1,2
353,hotel,1,1
627,police,0,3
917,approach,0,5
200,summer,0,4
416,dog,1,5
280,dog,0,5
435,sister,1,5
474,quality,1,5
982,cat,0,2
226,airline,0,4
7,politics,0,2
278,hotel,0,3
996,station,1,3
675,national,0,2
768,police,1,5
980,quality,1,3
432,dog,0,3
156,dog,0,5
220,summer,0,3
254,sister,0,5
827,law,1,1
743,approach,1,2
696,sister,0,2
134,physical,1,2
173,airline,0,5
76,law,0,4
797,national,0,1
856,education,1,5
311,church,0,5
595,politics,1,3
47,rabbit,1,3
215,summer,1,1
88,summer,1,3
654,quality,0,5
320,hotel,1,3
96,church,1,2
260,cat,1,5
874,station,0,5
774,cat,0,3
517,summer,1,5
948,approach,1,2
476,station,0,3
320,education,1,5
659,politics,0,2
448,national,1,2
739,law,1,4
171,education,1,3
654,quality,1,5
244,politics,1,1
31,approach,0,3
645,politics,0,5
281,education,0,4
272,education,0,2
147,summer,1,2
464,law,1,2
302,education,1,4
376,airline,0,5
330,rabbit,1,5
295,physical,0,3
103,quality,0,2
891,station,0,3
135,approach,0,3
959,physical,0,2
529,church,1,3
921,physical,0,1
590,hotel,1,1
461,church,1,4
863,summer,0,4
791,approach,1,1
218,sister,1,4
444,summer,0,3
492,dog,1,2
375,dog,1,4
981,approach,0,2
664,rabbit,0,3
261,hotel,0,4
107,police,1,5
499,fire,0,3
272,national,0,1
640,station,1,3
590,fire,0,1
32,station,0,1
612,station,1,1
153,church,1,2
638,airline,0,3
62,airline,1,4
720,education,0,2
49,approach,1,1
665,fire,1,1
847,national,0,4
236,fire,1,1
37,education,1,3
675,airline,0,5
464,church,1,4
388,education,0,2
706,national,0,2
691,approach,0,2
478,law,0,1
615,approach,0,5
21,law,0,1
410,approach,1,1
716,station,1,1
170,education,1,1
634,church,0,1
341,airline,0,3
737,politics,0,3
219,hotel,1,4
791,rabbit,1,2
482,airline,1,2
376,quality,0,1
895,quality,1,2
455,education,1,4
882,law,1,5
160,approach,0,4
541,approach,1,2
6,approach,0,2
827,station,1,3
546,police,1,5
646,cat,0,1
36,national,1,1
896,politics,0,2
450,sister,1,4
527,approach,0,1
459,physical,1,5
655,summer,1,4
31,national,0,2
563,sister,0,5
909,police,1,2
288,summer,1,4
92,church,1,1
544,summer,0,5
993,law,1,5
542,fire,0,3
840,rabbit,0,1
37,police,1,2
957,physical,0,4
807,physical,1,2
910,education,0,4
420,national,0,3
771,fire,0,2
50,church,1,3
519,law,1,1
771,quality,0,5
674,summer,1,1
480,approach,1,2
971,cat,1,1
145,national,1,4
24,hotel,0,1
626,sister,0,3
364,cat,0,4
147,education,0,2
530,sister,0,1
123,sister,1,5
365,church,0,3
649,summer,0,2
412,summer,1,4
903,church,1,5
6,cat,1,2
206,sister,0,4
528,quality,0,5
297,cat,1,1
904,hotel,0,2
477,fire,1,5
378,national,1,1
484,fire,0,5
908,national,1,5
157,physical,1,4
238,summer,0,2
457,church,1,3
44,national,1,2
282,hotel,1,3
934,law,1,5
269,national,0,3
673,church,1,3
901,station,0,1
172,dog,1,5
79,summer,0,4
561,national,1,2
456,fire,0,1
452,airline,1,5
111,dog,0,5
51,cat,1,3
53,police,1,1
373,national,0,2
971,approach,0,5
249,summer,0,5
238,education,1,1
520,quality,0,2
345,law,1,1
589,national,0,4
179,hotel,0,5
19,police,1,3
518,national,1,3
459,approach,1,1
906,law,1,2
795,church,1,1
965,rabbit,0,4
236,law,0,2
838,approach,1,1
678,law,1,2
116,church,0,3
747,cat,0,1
482,national,1,3
590,rabbit,0,2
165,station,0,5
416,cat,0,4
872,rabbit,0,3
958,approach,0,3
782,law,0,1
6,sister,0,4
390,fire,0,1
476,physical,0,1
928,police,0,5
567,approach,1,4
146,dog,1,1
683,quality,0,1
110,fire,1,2
108,quality,1,4
776,rabbit,0,4
614,education,0,5
341,hotel,0,5
934,airline,1,4
853,church,0,4
207,national,1,4
355,sister,0,3
254,dog,0,5
75,national,0,5
580,rabbit,1,5
693,rabbit,0,4
291,physical,1,2
501,church,1,1
743,politics,0,2
459,national,1,1
869,national,0,1
430,cat,0,3
90,approach,0,4
673,police,0,5
485,hotel,0,1
978,church,0,5
980,summer,0,4
381,sister,0,3
9,politics,0,1
325,police,0,5
75,summer,0,3
302,national,0,4
905,hotel,1,3
540,fire,0,5
686,cat,0,5
817,politics,1,4
93,sister,0,4
266,station,1,4
108,police,0,4
128,physical,0,3
694,sister,0,2
855,rabbit,0,2
117,airline,1,3
389,police,0,4
901,politics,1,4
141,education,1,5
170,airline,1,5
378,cat,1,1
988,national,1,5
237,politics,0,3
493,rabbit,0,5
791,law,0,3
780,summer,0,2
846,airline,0,2
542,politics,1,5
633,police,0,4
186,rabbit,1,2
569,education,0,2
63,airline,0,1
731,approach,1,2
97,physical,0,5
489,hotel,0,2
128,hotel,0,1
45,education,1,3
141,airline,1,5
262,quality,1,5
224,quality,0,2
610,quality,1,1
633,rabbit,1,4
330,station,0,1
298,rabbit,0,2
649,quality,0,1
674,station,0,5
198,law,0,2
216,sister,0,2
382,airline,1,1
593,police,0,4
483,dog,1,4
488,sister,0,2
935,education,1,4
683,national,0,5
967,rabbit,0,1
94,sister,1,2
438,sister,0,4
76,fire,0,3
384,physical,1,4
192,law,0,4
950,cat,0,2
214,physical,0,3
11,hotel,0,2
305,politics,1,2
902,police,1,3
132,law,1,5
456,rabbit,1,3
776,church,1,2
42,airline,1,4
188,education,0,2
221,airline,0,5
441,approach,1,5
965,fire,1,2
673,quality,1,2
443,airline,1,4
431,church,0,5
717,church,1,4
562,politics,0,4
270,airline,0,4
425,law,0,4
58,dog,1,2
369,airline,0,2
36,physical,0,5
205,hotel,1,1
472,law,0,5
239,sister,0,4
244,sister,1,5
520,law,1,2
358,fire,1,5
413,rabbit,1,1
789,police,0,5
396,police,1,5
295,national,0,3
549,approach,1,3
426,approach,0,3
328,law,0,1
945,education,0,1
795,politics,0,1
593,law,0,4
834,approach,1,2
511,rabbit,0,4
358,national,0,5
396,physical,0,4
311,law,0,2
359,police,0,5
293,quality,0,3
718,cat,1,4
269,law,1,4
353,law,1,1
768,national,0,4
154,national,0,4
927,national,0,1
76,dog,1,3
905,physical,1,2
443,rabbit,0,3
786,hotel,0,3
421,national,1,5
756,politics,1,4
734,dog,1,3
357,physical,1,2
475,summer,1,4
49,approach,1,1
460,dog,0,2
11,education,1,2
1000,education,1,4
475,rabbit,1,3
610,dog,0,3
452,hotel,1,2
840,quality,0,1
294,church,1,1
305,airline,1,1
394,summer,1,4
275,cat,0,3
720,rabbit,1,3
327,airline,1,5
203,fire,1,2
771,hotel,1,5
59,politics,1,5
835,police,1,4
495,dog,1,5
118,station,1,3
275,dog,1,4
455,hotel,1,4
29,summer,0,1
177,summer,1,5
416,fire,0,4
329,hotel,0,2
851,approach,0,5
387,law,1,1
169,dog,1,3
692,church,1,2
387,airline,1,4
357,dog,1,5
80,approach,0,5
230,national,0,2
58,sister,1,1
656,station,1,3
719,education,1,4
400,police,0,3
896,church,1,5
867,fire,1,4
979,law,1,3
188,dog,1,4
118,hotel,0,2
72,national,0,2
872,national,0,3
159,hotel,0,5
194,sister,1,5
12,rabbit,1,1
764,airline,0,2
788,dog,1,5
701,law,0,5
852,church,1,5
908,dog,0,1
105,approach,0,5
155,quality,1,1
967,quality,1,2
662,police,0,3
626,sister,1,3
56,dog,0,2
427,national,1,4
405,hotel,0,3
924,quality,1,2
460,cat,1,5
234,police,0,4
90,dog,0,4
608,police,1,2
335,approach,1,1
462,summer,0,5
224,law,1,1
649,station,0,3
891,rabbit,1,5
49,politics,1,5
573,fire,0,4
813,church,1,4
408,police,1,2
291,sister,1,2
277,summer,1,2
556,airline,1,4
9,fire,1,4
875,airline,0,3
829,sister,1,4
975,politics,1,1
441,education,1,4
460,physical,1,5
282,sister,1,1
920,rabbit,0,2
947,church,1,1
896,approach,0,5
803,dog,0,1
642,airline,0,5
312,quality,0,5
983,physical,0,5
800,airline,1,1
583,national,1,2
584,dog,1,5
142,station,0,2
118,airline,0,3
135,hotel,1,1
899,cat,1,4
611,airline,0,1
728,sister,1,4
201,national,1,2
903,quality,1,5
771,approach,1,5
888,station,0,1
324,summer,1,3
918,approach,0,1
166,sister,1,3
491,education,1,5
136,approach,1,3
221,law,0,2
618,fire,1,4
794,sister,0,3
550,dog,0,1
576,cat,0,1
241,dog,0,5
247,cat,0,5
155,airline,0,4
439,cat,0,4
983,fire,0,5
405,fire,1,4
262,dog,0,5
71,politics,1,3
558,station,1,3
408,hotel,1,3
445,law,1,5
658,hotel,1,3
668,sister,1,1
418,rabbit,1,2
66,law,0,1
777,quality,1,3
947,station,1,4
479,summer,0,4
766,fire,1,5
411,physical,1,5
849,education,0,5
445,education,1,2
16,education,0,2
150,education,0,4
417,church,0,5
817,cat,1,1
113,church,0,5
529,education,1,1
108,physical,0,2
841,politics,1,5
830,politics,0,5
245,police,0,1
280,dog,0,3
687,national,1,4
419,national,1,2
785,law,0,1
309,cat,0,3
951,politics,1,3
203,physical,0,2
895,law,0,3
653,quality,1,4
518,education,0,3
411,station,0,5
143,national,1,4
679,politics,0,5
270,summer,0,4
850,hotel,1,2
736,hotel,1,4
305,education,1,2
691,quality,1,3
128,dog,1,3
298,rabbit,1,3
945,politics,0,3
108,dog,1,1
10,church,0,3
270,summer,0,5
199,station,1,3
120,national,0,4
257,summer,0,3
331,national,1,5
130,church,0,1
278,cat,1,1
42,police,0,5
419,station,1,3
267,church,1,4
919,quality,1,2
477,education,0,4
903,dog,0,1
414,law,0,2
437,station,0,3
53,physical,1,2
546,dog,0,1
742,church,0,1
376,church,0,2
114,law,0,1
874,physical,1,4
734,station,1,5
960,dog,1,3
971,education,1,2
430,politics,1,5
949,hotel,1,2
623,national,0,2
469,police,1,3
389,dog,1,3
118,police,0,2
664,national,1,1
958,politics,1,1
212,sister,0,2
767,hotel,0,1
300,education,1,5
629,police,1,1
552,station,0,3
963,summer,0,3
143,rabbit,0,1
945,education,0,2
246,dog,0,1
708,physical,0,1
840,cat,0,1
416,quality,1,3
266,station,0,1
94,fire,0,3
870,national,0,1
780,police,0,3
509,hotel,0,4
384,approach,1,3
345,station,0,1
787,national,1,5
3,cat,0,1
557,fire,1,4
831,hotel,1,2
94,quality,0,4
481,rabbit,1,1
931,summer,1,5
542,national,0,4
627,police,1,5
846,law,0,3
259,airline,0,5
377,police,1,1
645,physical,1,4
390,quality,1,1
664,church,1,5
560,summer,1,3
727,sister,0,4
126,sister,1,3
993,approach,1,1
667,cat,0,2
384,politics,1,1
939,hotel,1,1
637,physical,0,3
310,quality,1,1
682,politics,0,1
328,national,1,4
472,approach,0,4
168,law,0,5
739,quality,0,4
58,education,0,1
142,dog,0,4
476,national,1,2
323,physical,0,2
272,church,1,3
297,quality,0,5
415,quality,1,3
94,law,0,5
877,sister,0,5
480,police,0,5
760,education,1,4
663,approach,1,5
814,sister,0,5
427,airline,0,2
564,national,0,3
708,station,0,5
810,hotel,1,5
48,police,1,2
720,quality,0,3
921,approach,1,5
855,cat,0,5
394,politics,1,2
400,physical,0,3
371,cat,1,4
844,sister,0,4
192,police,0,5
867,summer,0,1
603,physical,1,2
455,summer,0,4
252,sister,0,1
910,police,0,2
528,approach,1,5
210,dog,0,3
596,law,1,4
285,approach,0,2
71,physical,0,2
758,rabbit,0,4
502,sister,0,5
642,police,0,3
158,sister,0,2
569,church,0,2
200,summer,0,3
12,law,1,2
591,police,0,1
154,church,0,5
769,church,1,1
637,church,1,1
973,politics,1,4
13,cat,0,3
245,quality,1,1
462,church,0,4
589,dog,0,3
533,quality,1,5
660,station,0,5
866,cat,1,3
335,law,1,4
499,education,1,3
262,sister,1,5
625,summer,1,1
668,dog,1,1
14,national,1,4
89,sister,0,2
125,national,1,2
769,rabbit,1,2
956,church,0,3
866,national,0,1
644,summer,1,4
571,station,0,4
9,education,0,2
970,quality,1,1
511,national,0,5
298,quality,1,2
486,physical,0,5
749,physical,1,3
638,fire,1,1
815,rabbit,1,4
594,airline,0,1
794,police,1,3
742,summer,0,3
926,politics,1,4
363,cat,0,2
923,national,0,4
897,fire,1,1
566,physical,0,5
248,education,0,4
892,physical,1,4
456,fire,0,1
454,national,0,1
716,station,1,2
99,law,0,2
35,education,1,2
702,quality,0,5
886,sister,1,5
812,national,0,4
226,national,1,5
948,politics,0,2
495,law,1,5
25,law,0,3
957,hotel,1,4
848,physical,1,4
211,approach,0,4
855,police,1,5
214,hotel,1,3
240,fire,1,2
840,sister,0,5
918,station,1,5
701,church,0,3
923,politics,0,3
755,dog,1,3
614,approach,0,1
817,fire,1,3
860,quality,0,2
12,dog,0,3
727,physical,1,2
374,dog,1,5
492,airline,0,1
651,quality,1,1
740,education,0,1
476,airline,1,4
668,physical,0,1
244,politics,1,1
547,station,1,4
24,police,0,3
260,national,0,4
713,national,0,2
35,fire,0,1
605,church,0,1
317,church,1,3
139,police,1,4
187,rabbit,0,2
923,cat,0,3
513,cat,1,2
75,station,0,1
635,politics,1,1
806,quality,1,1
726,police,1,5
297,law,1,4
732,rabbit,0,2
82,station,1,3
213,sister,1,4
930,sister,1,2
587,approach,0,4
762,rabbit,0,1
366,physical,0,1
204,summer,0,3
173,quality,1,4
40,politics,0,1
989,sister,1,1
819,politics,0,5
260,cat,1,4
842,politics,0,5
987,dog,0,3
650,cat,0,1
336,dog,1,5
599,rabbit,1,1
366,hotel,1,1
72,fire,1,4
93,politics,1,4
591,quality,1,4
793,education,1,2
144,police,1,3
15,politics,1,3
256,church,0,5
832,national,1,2
417,education,0,2
245,rabbit,1,1
985,hotel,0,5
708,rabbit,0,1
945,quality,1,5
305,cat,1,1
612,church,0,3
906,airline,1,3
205,summer,0,4
121,fire,1,2
128,approach,1,2
50,dog,0,5
242,physical,1,3
701,national,0,2
511,quality,0,4
214,dog,1,2
286,station,0,5
886,fire,1,4
558,dog,0,2
188,cat,1,1
741,national,0,5
125,rabbit,0,4
894,approach,0,1
382,physical,0,3
674,police,1,2
944,sister,0,5
580,politics,0,5
783,summer,0,5
593,airline,1,4
377,summer,0,1
197,church,1,5
857,fire,1,2
289,rabbit,0,4
376,police,1,3
392,quality,1,4
882,rabbit,1,1
735,quality,0,4
908,national,1,5
228,education,1,4
979,cat,1,4
386,rabbit,1,5
884,airline,1,2
595,sister,0,4
823,education,1,3
479,station,0,4
336,law,1,5
348,law,0,4
778,sister,0,3
293,physical,1,3
58,quality,1,3
329,cat,0,5
791,education,0,4
13,hotel,1,2
215,fire,0,5
609,church,0,2
434,rabbit,1,3
20,education,1,3
925,hotel,0,4
107,law,0,5
781,fire,0,5
406,national,1,5
421,approach,1,1
317,cat,0,4
836,approach,0,2
377,cat,0,5
635,police,1,1
237,fire,0,4
142,hotel,1,3
67,physical,1,5
802,hotel,0,2
511,politics,1,1
707,law,1,4
655,education,1,5
36,church,0,4
969,station,0,4
759,summer,0,1
815,rabbit,0,3
9,dog,1,1
689,cat,1,5
373,sister,1,4
861,summer,0,3
600,summer,0,3
655,airline,0,1
619,cat,0,2
705,cat,1,4
98,dog,1,2
145,physical,1,2
610,summer,1,2
93,physical,0,1
947,education,0,1
151,cat,0,4
838,hotel,0,1
862,rabbit,1,4
768,hotel,0,4
7,quality,1,2
923,education,0,4
176,national,1,4
8,approach,0,4
174,rabbit,0,2
524,fire,0,2
291,station,1,2
941,summer,1,3
592,law,1,2
806,hotel,1,3
788,rabbit,0,3
937,dog,0,2
328,politics,0,5
600,quality,0,4
256,church,0,5
676,summer,0,4
903,dog,1,4
1,cat,1,3
438,national,0,2
187,politics,1,2
616,law,1,4
627,education,0,4
410,physical,1,3
693,quality,0,1
303,law,0,5
259,approach,0,3
165,education,0,2
110,politics,1,4
152,fire,0,4
995,dog,0,2
929,summer,1,1
352,physical,0,2
218,cat,0,2
183,education,1,3
674,hotel,0,5
441,education,0,5
31,summer,1,2
184,hotel,0,3
59,rabbit,1,5
875,dog,1,4
212,police,1,2
226,law,1,2
126,cat,0,1
505,physical,1,3
355,rabbit,0,1
802,cat,1,2
143,cat,0,5
99,politics,0,1
456,physical,0,5
41,national,1,5
189,law,1,2
473,law,0,3
8,rabbit,1,3
412,summer,0,3
77,fire,1,4
408,law,0,2
217,rabbit,0,5
227,physical,0,5
421,dog,1,3
108,dog,0,5
204,rabbit,1,4
186,police,1,2
946,physical,1,4
204,airline,0,1
911,education,1,1
429,quality,1,2
305,physical,1,3
239,church,1,4
547,cat,0,1
985,police,0,4
645,sister,1,3
622,summer,0,5
173,station,0,2
108,church,1,4
347,politics,1,2
867,approach,1,3
465,politics,0,2
304,hotel,1,4
939,church,0,5
807,physical,0,3
786,national,0,1
161,hotel,1,1
575,physical,1,1
68,physical,0,3
506,physical,0,2
349,quality,1,4
439,church,0,5
37,physical,0,3
246,politics,1,4
102,physical,1,4
677,national,1,1
751,station,1,3
114,summer,0,2
823,dog,1,2
958,church,0,2
150,dog,1,1
111,police,0,2
757,national,0,3
828,cat,0,2
351,physical,0,1
146,sister,0,4
930,quality,0,3
906,education,1,1
859,station,1,5
383,summer,1,1
902,quality,0,1
609,summer,0,5
406,fire,1,1
813,fire,0,3
512,physical,1,4
401,quality,0,4
85,station,0,3
258,police,0,3
334,fire,1,1
896,sister,1,5
404,church,1,1
979,quality,1,5
576,summer,0,3
358,dog,0,1
625,politics,1,4
881,church,1,1
990,quality,1,2
881,education,0,5
673,church,0,5
51,politics,1,4
387,law,1,5
883,quality,1,5
720,education,1,2
222,hotel,0,2
373,rabbit,0,3
87,fire,0,2
213,approach,0,3
62,fire,1,2
44,police,0,1
820,sister,1,4
667,church,1,2
45,church,1,5
349,fire,1,1
942,fire,1,5
739,approach,0,4
239,physical,1,5
363,cat,0,1
504,law,1,4
174,dog,1,3
916,church,1,2
662,approach,0,1
732,hotel,1,3
966,rabbit,0,3
806,station,1,5
948,law,1,2
318,approach,1,3
885,church,1,1
100,politics,0,4
238,education,0,5
601,politics,0,3
482,dog,1,5
424,quality,0,1
67,physical,0,1
484,summer,0,5
458,police,1,2
400,church,1,1
532,hotel,0,5
261,education,1,3
997,rabbit,1,1
871,national,0,5
704,law,1,5
2,quality,1,1
686,airline,1,3
340,education,0,4
309,airline,0,1
568,airline,0,1
966,hotel,0,2
927,fire,0,1
864,rabbit,1,5
957,cat,1,2
678,education,1,4
490,politics,1,5
391,dog,1,2
943,station,1,3
590,approach,0,5
374,fire,1,1
800,fire,0,5
585,national,1,3
695,church,1,1
156,church,0,5
409,education,1,1
416,hotel,1,1
868,national,0,4
42,education,0,4
755,dog,0,1
673,national,0,2
553,fire,0,5
185,station,0,5
810,cat,0,5
880,national,1,3
304,approach,0,5
206,fire,0,4
609,education,1,3
717,dog,1,2
388,rabbit,0,4
479,summer,1,5
343,rabbit,0,3
321,rabbit,0,5
940,hotel,0,1
56,physical,0,4
373,police,0,3
793,quality,1,3
243,airline,1,2
392,politics,0,5
225,hotel,0,5
844,airline,0,1
426,fire,1,1
537,sister,0,3
53,education,0,1
518,approach,0,4
200,approach,1,5
615,physical,1,3
416,station,1,1
318,summer,1,2
628,church,0,5
444,education,0,2
851,airline,1,3
490,law,0,4
84,rabbit,1,4
344,quality,0,5
603,fire,1,2
983,hotel,0,2
635,physical,0,3
680,cat,0,4
187,police,0,3
507,sister,0,3
815,hotel,1,3
437,dog,0,2
595,cat,0,4
16,hotel,1,2
825,approach,1,4
694,education,1,2
222,national,1,3
773,fire,0,5
658,church,1,4
993,dog,1,4
451,police,1,5
286,national,0,5
240,police,1,2
579,sister,0,3
256,physical,1,1
188,national,0,1
612,fire,1,3
993,physical,1,5
240,police,0,2
412,quality,0,4
552,law,1,4
977,education,1,4
157,quality,1,1
202,summer,1,4
554,fire,0,3
108,education,1,1
198,airline,0,3
442,cat,0,3
393,summer,0,1
221,summer,0,1
594,education,1,4
912,airline,0,4
501,national,0,1
418,sister,1,2
405,airline,0,5
269,summer,1,3
965,hotel,1,2
802,summer,0,1
769,approach,0,3
625,summer,0,4
387,hotel,0,3
286,summer,0,5
122,dog,1,5
801,station,1,5
891,summer,1,3
659,law,1,2
976,physical,1,3
574,quality,1,3
768,national,0,3
212,politics,0,1
5,politics,1,2
560,fire,1,1
457,national,0,3
705,physical,0,1
493,national,0,1
550,rabbit,0,5
516,law,1,2
450,education,0,1
824,law,1,4
270,sister,1,5
564,education,1,1
419,summer,0,5
596,police,1,3
199,education,0,3
7,national,1,5
378,approach,0,4
380,church,1,2
692,hotel,0,2
290,summer,0,3
975,law,1,1
329,summer,1,5
670,law,1,5
20,airline,1,4
675,politics,0,4
141,sister,1,1
559,cat,1,1
603,physical,1,4
137,church,1,4
893,quality,1,4
691,church,1,4
76,cat,1,2
860,police,1,5
635,approach,1,2
466,airline,1,2
167,dog,0,5
762,education,0,2
619,law,1,3
548,politics,1,4
100,politics,1,3
591,rabbit,1,5
121,summer,0,3
671,sister,0,3
133,physical,1,2
60,fire,1,2
416,politics,1,1
875,education,1,1
612,church,0,5
123,station,1,3
306,fire,1,4
186,approach,1,4
662,cat,1,1
710,fire,0,4
112,fire,0,1
54,quality,1,2
772,hotel,0,3
581,rabbit,1,4
407,police,0,5
617,quality,1,1
452,church,1,5
826,hotel,1,3
560,dog,1,3
305,law,1,5
609,sister,1,5
335,national,0,2
513,dog,1,5
294,airline,0,3
75,quality,1,3
76,law,0,3
330,quality,1,4
799,sister,1,4
787,approach,1,5
37,law,0,3
395,national,1,5
642,summer,0,3
8,summer,0,2
140,station,0,3
930,approach,0,1
990,station,1,4
572,hotel,0,1
612,national,0,1
92,rabbit,0,4
527,cat,1,5
942,cat,0,5
139,sister,0,3
798,national,1,5
166,education,0,3
302,national,1,1
642,quality,0,5
479,physical,0,4
32,physical,0,2
634,hotel,0,4
13,physical,1,1
499,law,1,5
351,rabbit,0,4
847,education,1,2
977,approach,0,5
399,physical,0,4
373,physical,1,4
366,sister,1,3
963,education,0,1
119,national,1,3
103,police,1,5
875,physical,1,3
350,summer,1,4
61,law,0,5
599,police,1,3
378,approach,0,2
156,church,0,2
59,station,1,3
452,hotel,0,2
191,cat,0,4
361,sister,0,3
375,summer,0,5
185,station,1,1
183,physical,1,2
596,law,0,4
249,education,1,4
38,fire,0,4
13,physical,0,5
188,quality,1,3
886,dog,1,2
711,national,0,5
987,cat,0,3
654,approach,0,5
938,church,1,5
746,airline,0,5
105,law,0,4
974,airline,1,5
999,cat,1,2
191,approach,1,5
69,sister,0,3
993,hotel,0,3
479,quality,0,2
626,law,0,2
487,summer,1,3
88,quality,0,5
80,national,1,4
288,airline,0,3
674,quality,1,2
657,cat,1,2
215,quality,0,4
352,hotel,1,2
987,cat,1,4
318,approach,0,5
860,airline,1,2
797,summer,1,4
754,fire,0,5
325,police,0,1
617,dog,1,1
419,law,0,3
899,hotel,1,5
266,quality,1,3
495,dog,1,2
719,approach,1,5
747,sister,0,3
637,approach,0,1
464,rabbit,1,2
891,approach,0,3
725,education,1,3
904,station,1,2
592,hotel,1,4
658,church,0,2
40,church,0,1
424,rabbit,0,2
426,station,1,3
153,law,1,4
363,police,1,3
588,station,1,5
243,cat,1,3
35,fire,1,3
340,church,0,1
983,hotel,1,2
503,cat,1,4
756,law,0,2
778,sister,0,3
732,rabbit,1,3
735,physical,1,1
638,church,0,5
625,fire,0,2
611,airline,0,1
521,police,0,2
895,national,0,3
34,cat,0,4
679,summer,0,2
610,police,0,1
614,airline,0,1
938,physical,1,3
131,cat,1,5
982,police,0,1
818,approach,0,1
379,politics,1,4
240,sister,1,2
227,politics,0,3
675,law,0,4
215,fire,1,1
339,summer,1,5
49,rabbit,0,3
802,national,1,5
35,physical,0,3
475,law,0,2
780,station,0,1
56,station,0,2
286,approach,1,4
458,national,0,4
827,quality,0,2
4,physical,0,1
197,approach,1,5
754,station,0,2
45,physical,1,1
622,church,1,3
26,quality,0,5
164,station,0,1
852,law,1,3
200,rabbit,1,1
123,summer,0,1
282,education,1,1
788,airline,0,5
962,approach,0,1
68,police,1,1
118,law,0,4
970,summer,1,3
309,hotel,0,3
438,cat,0,5
350,politics,0,2
991,law,0,4
49,cat,1,2
576,quality,1,4
815,rabbit,0,2
284,national,0,3
803,dog,1,1
17,hotel,0,4
217,summer,0,5
780,physical,1,1
719,national,0,1
335,station,1,2
627,physical,1,4
240,national,1,4
490,education,1,2
483,dog,0,3
419,dog,1,2
271,fire,1,2
178,national,1,1
899,dog,1,2
281,physical,1,1
615,quality,1,4
697,sister,1,3
631,politics,1,4
694,hotel,0,3
15,quality,1,1
436,approach,0,1
960,physical,1,2
365,station,0,3
638,church,1,2
636,fire,0,4
711,police,1,3
754,physical,0,2
578,physical,1,1
477,physical,0,4
520,physical,1,2
926,education,0,3
2,cat,0,2
685,approach,1,4
315,physical,0,2
517,approach,0,4
196,police,0,5
561,station,1,5
266,cat,1,5
124,summer,0,2
659,summer,0,4
885,national,0,2
582,politics,0,1
67,education,0,2
401,hotel,1,1
868,airline,1,3
208,summer,0,4
985,cat,0,4
561,law,0,2
519,cat,0,3
83,hotel,0,1
887,station,0,1
819,national,0,2
586,national,0,5
566,politics,1,5
191,airline,0,5
252,quality,0,3
721,police,0,3
315,airline,0,1
678,approach,1,5
981,politics,1,4
343,airline,0,1
920,airline,0,2
201,politics,1,3
698,law,1,4
501,sister,0,4
291,politics,1,4
42,education,0,2
504,fire,1,3
894,sister,1,1
284,cat,0,5
498,summer,1,5
357,hotel,1,2
673,church,0,4
461,police,0,2
316,quality,1,3
696,politics,1,3
188,politics,0,2
471,national,1,1
250,church,0,4
357,sister,1,4
571,physical,1,5
978,summer,0,2
637,national,1,2
680,rabbit,0,5
735,sister,1,1
832,summer,0,3
147,station,1,2
929,hotel,1,4
778,summer,1,2
502,law,1,5
485,rabbit,1,4
424,hotel,0,3
641,cat,0,2
716,church,1,4
658,police,0,3
380,law,0,2
591,airline,1,5
550,approach,1,2
860,physical,1,2
899,politics,1,1
592,church,1,1
648,national,0,3
730,national,1,2
701,rabbit,1,3
751,politics,0,1
394,sister,0,4
